# curie_map:
#   ailuminate-v1.0: https://mlcommons.org/ailuminate/
#   credo-ucf: https://arxiv.org/pdf/2503.05937v1/
#   ibm-granite-guardian: https://arxiv.org/abs/2412.07724
#   ibm-risk-atlas: https://www.ibm.com/docs/en/watsonx/saas?topic=
#   nist-ai-rmf: https://www.nist.gov/itl/ai-risk-management-framework/
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   mit-ai-risk-repository: https://airisk.mit.edu/
#   owasp-llm-2.0: https://owasp.org/www-project-top-10-for-large-language-model-applications/
# license: https://www.apache.org/licenses/LICENSE-2.0.html
# mapping_date: '2025-04-07'
# mapping_set_description: Proposed mappings associated with AILuminate benchmark
# mapping_set_id: https://github.com/IBM/risk-atlas-nexus/tree/main/src/risk_atlas_nexus/data/mappings/ailuminate-v1.0.sssom.tsv
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	author_id	mapping_date	similarity_score	comment
credo-ucf:credo-risk-044	Power centralization and unfair distribution of benefits (Slattery et al., 2024)	skos:closeMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-6.1	 Power centralization and unfair distribution of benefits	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	12	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-044	Power centralization and unfair distribution of benefits (Slattery et al., 2024)	skos:relatedMatch	ibm-risk-atlas:atlas-impact-on-human-agency	Impact on human agency	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-044	Power centralization and unfair distribution of benefits (Slattery et al., 2024)	skos:closeMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-6.1	Power centralization and unfair distribution of benefits	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-044	Power centralization and unfair distribution of benefits (Slattery et al., 2024)	skos:relatedMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-6.2	Increased inequality and decline in employment quality	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-044	Power centralization and unfair distribution of benefits (Slattery et al., 2024)	skos:relatedMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-6.3	Economic and cultural devaluation of human effort	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-044	Power centralization and unfair distribution of benefits (Slattery et al., 2024)	skos:relatedMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-6.5	Governance failure	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-045	Competitive dynamics (Slattery et al., 2024)	skos:closeMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-6.4	 Competitive dynamics	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	15	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-045	Competitive dynamics (Slattery et al., 2024)	skos:closeMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-6.4	Competitive dynamics	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-045	Competitive dynamics (Slattery et al., 2024)	skos:relatedMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-6.5	Governance failure	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-046	Governance failures (Slattery et al., 2024)	skos:closeMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-6.5	 Governance failure	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	16	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-046	Governance failures (Slattery et al., 2024)	skos:relatedMatch	ibm-risk-atlas:atlas-legal-accountability	 Legal accountability	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	40	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-046	Governance failures (Slattery et al., 2024)	skos:closeMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-6.5	Governance failure	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-046	Governance failures (Slattery et al., 2024)	skos:relatedMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-7.3	Lack of capability or robustness	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-047	Insufficient upstream transparency (AI, 2023)	skos:relatedMatch	nist-ai-rmf:nist-value-chain-and-component-integration	 Value Chain and Component Integration	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	11	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-047	Insufficient upstream transparency (AI, 2023)	skos:relatedMatch	nist-ai-rmf:nist-value-chain-and-component-integration	Value Chain and Component Integration	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-047	Insufficient upstream transparency (AI, 2023)	skos:relatedMatch	owasp-llm-2.0:llm032025-supply-chain	LLM03:2025 Supply Chain	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-048	Upstream third-party dependencies (AI, 2023)	skos:relatedMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-7.3	 Lack of capability or robustness	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	20	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-048	Upstream third-party dependencies (AI, 2023)	skos:relatedMatch	nist-ai-rmf:nist-value-chain-and-component-integration	 Value Chain and Component Integration	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	11	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-048	Upstream third-party dependencies (AI, 2023)	skos:relatedMatch	owasp-llm-2.0:llm032025-supply-chain	 LLM03:2025 Supply Chain	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	2	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-048	Upstream third-party dependencies (AI, 2023)	skos:relatedMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-7.3	Lack of capability or robustness	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-048	Upstream third-party dependencies (AI, 2023)	skos:relatedMatch	owasp-llm-2.0:llm032025-supply-chain	LLM03:2025 Supply Chain	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-049	Vendor lock-in and innovation barriers (AI, 2023)	skos:relatedMatch	nist-ai-rmf:nist-value-chain-and-component-integration	 Value Chain and Component Integration	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	11	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-049	Vendor lock-in and innovation barriers (AI, 2023)	skos:relatedMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-6.4	Competitive dynamics	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-049	Vendor lock-in and innovation barriers (AI, 2023)	skos:relatedMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-6.5	Governance failure	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-049	Vendor lock-in and innovation barriers (AI, 2023)	skos:relatedMatch	mit-ai-risk-repository:mit-ai-risk-subdomain-7.3	Lack of capability or robustness	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-039	AI model and intellectual property theft	skos:relatedMatch	ailuminate-v1.0:ail-intellectual-property	 Intellectual Property	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	5	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-039	AI model and intellectual property theft	skos:relatedMatch	nist-ai-rmf:nist-intellectual-property	 Intellectual Property	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	9	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-039	AI model and intellectual property theft	skos:relatedMatch	ailuminate-v1.0:ail-intellectual-property	Intellectual Property	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-039	AI model and intellectual property theft	skos:relatedMatch	ibm-risk-atlas:atlas-copyright-infringement	 Copyright infringement	semapv:SemanticSimilarityThresholdMatching	Risk_Atlas_Nexus_System	2025-04-07	22	Autogenerated via semantic similarity script - reviewed by IV
credo-ucf:credo-risk-039	AI model and intellectual property theft	skos:relatedMatch	ibm-risk-atlas:atlas-copyright-infringement	Copyright infringement	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
credo-ucf:credo-risk-039	AI model and intellectual property theft	skos:relatedMatch	nist-ai-rmf:nist-intellectual-property	Intellectual Property	semapv:LLMBasedMatching	Risk_Atlas_Nexus_System	2025-04-07		Autogenerated via LLM-based matching script - reviewed by IV
